input_id,hash40,piece,source,mult,nV,nL_norm,nL_sem,nRaw,delta,a,b_counted,b_spin,b_opaque,b_collapsed,c1,c2v,c2l,c2div,dV,dL,dV_om,nL_spawn_sem,delta_spawn,ood,c3,missing,ok
5025,c50e9dae9ad4654e,J,1,4,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5026,e925279978fb7d4e,Z,0,6,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5027,e925279978fb7d4e,T,1,6,69,40,40,40,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5028,9f25d24b6755b778,O,1,7,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5029,e177c9053b086df4,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5030,e177c9053b086df4,T,1,2,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5031,7e4b64f1a1c2b0ce,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5032,7e4b64f1a1c2b0ce,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5033,fe92d6e1b533bba8,T,0,4,71,40,40,40,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5034,fe92d6e1b533bba8,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5035,195a5613f9cd8a8e,Z,0,11,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5036,195a5613f9cd8a8e,T,1,11,70,40,40,40,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5037,cdd4f7b7d90d3682,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5038,cdd4f7b7d90d3682,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5039,8e47761bb32f56a7,J,0,5,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5040,8e47761bb32f56a7,I,1,5,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5041,da6bfff0328c0670,O,0,3,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5042,da6bfff0328c0670,O,1,3,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5043,fa4d099ed297bb9e,O,0,6,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5044,fa4d099ed297bb9e,I,1,6,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5045,5bc94b5078d338f2,T,0,4,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5046,5bc94b5078d338f2,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5047,348dcfbeb95195ce,T,0,5,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5048,348dcfbeb95195ce,O,1,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5049,28a7e6b672be11e8,Z,0,9,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5050,28a7e6b672be11e8,T,1,9,69,40,40,40,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5051,eacb9090989de432,Z,1,18,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5052,cff5e3289f5782e2,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5053,cff5e3289f5782e2,O,1,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5054,3dc1fcd6e6c0b67e,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5055,3dc1fcd6e6c0b67e,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5056,077e4b2cc9e4b3ee,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5057,077e4b2cc9e4b3ee,I,1,4,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5058,8f9b99e553506f70,T,0,7,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5059,8f9b99e553506f70,J,1,7,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5060,417ba76e5e80ca38,Z,1,12,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5061,3fe2e847ad0b02de,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5062,3fe2e847ad0b02de,O,1,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5063,79c966bd7c303084,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5064,79c966bd7c303084,T,1,1,69,40,40,40,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5065,fb3a061895ea9682,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5066,fb3a061895ea9682,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5067,7a1322615ed0090e,O,0,4,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5068,7a1322615ed0090e,I,1,4,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5069,d84671d881aa25b8,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5070,2c78037ecc0b8e78,Z,1,19,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5071,d36731ad23a00674,I,0,1,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5072,d36731ad23a00674,T,1,1,74,41,41,41,33,33,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5073,58567d602f3275dc,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5074,58567d602f3275dc,T,1,2,63,35,35,35,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5075,12465441c2bb901d,J,0,2,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5076,12465441c2bb901d,O,1,2,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5077,648e9721e66e4650,T,0,7,63,37,37,37,26,26,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5078,648e9721e66e4650,I,1,7,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5079,f7776f420be49972,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5080,f7776f420be49972,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5081,02c19182915ef1bb,J,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5082,02c19182915ef1bb,O,1,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5083,090d0992de7f24f7,J,0,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5084,090d0992de7f24f7,O,1,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5085,a1bd1df5346f9aee,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5086,a1bd1df5346f9aee,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5087,3826ecf99e3670ee,T,0,4,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5088,3826ecf99e3670ee,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5089,1b0f95c00bcf2665,Z,0,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5090,1b0f95c00bcf2665,O,1,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5091,c6ee0fd7bd4c0c38,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5092,a8680d6c60447824,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5093,a8680d6c60447824,T,1,1,68,40,40,40,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5094,69f3acb62730ab10,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5095,69f3acb62730ab10,T,1,2,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5096,14eddadab1463fcc,J,0,6,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5097,14eddadab1463fcc,I,1,6,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5098,84dadff9bef9bfc8,J,0,6,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5099,84dadff9bef9bfc8,I,1,6,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5100,92c832e200ee3f72,O,0,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5101,92c832e200ee3f72,I,1,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5102,6e84927c3ed74080,O,0,6,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5103,6e84927c3ed74080,I,1,6,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5104,b6491a454253467c,Z,0,7,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5105,28362c9d3f76f5b8,Z,1,18,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5106,5e74f4b8fb775524,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5107,5e74f4b8fb775524,T,1,2,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5108,afafaf7e050a74ce,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5109,afafaf7e050a74ce,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5110,d6e1f6435980c082,T,0,8,66,37,37,37,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5111,d6e1f6435980c082,O,1,8,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5112,617b2a4a44288a82,Z,0,11,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5113,7d4dbce0b9bb9ff4,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5114,7d4dbce0b9bb9ff4,T,1,2,68,37,37,37,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5115,ab8c15783f37d0d7,J,0,5,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5116,ab8c15783f37d0d7,I,1,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5117,a96c6fe3c8d2034e,O,0,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5118,a96c6fe3c8d2034e,I,1,5,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5119,9356a08a059cc0f3,O,0,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5120,9356a08a059cc0f3,I,1,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5121,96bc781719036b4e,T,0,5,70,40,40,40,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5122,96bc781719036b4e,I,1,5,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5123,1aa88019997d5e55,I,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5124,670fa840c5110ece,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5125,670fa840c5110ece,T,1,1,66,37,37,37,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5126,65ca8152b10e4a57,J,0,5,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5127,65ca8152b10e4a57,I,1,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5128,2edf425e619a9b0e,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5129,2edf425e619a9b0e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5130,322dee8e6be0f30e,T,0,3,70,40,40,40,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5131,322dee8e6be0f30e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5132,1b678337f1b3c9d5,Z,0,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5133,1b678337f1b3c9d5,J,1,5,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5134,2ac04bc8c43ff8b8,I,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5135,87d9f3285861a5ac,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5136,87d9f3285861a5ac,T,1,1,69,37,37,37,32,32,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5137,e270704bb9a86837,J,0,4,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5138,e270704bb9a86837,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5139,8fc35927e858bcb7,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5140,8fc35927e858bcb7,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5141,fb4903f9025cd5ee,T,0,5,66,37,37,37,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5142,fb4903f9025cd5ee,O,1,5,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5143,6cbd3e975999dbf5,Z,0,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5144,6cbd3e975999dbf5,J,1,5,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5145,54e660c2155e36e0,I,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5146,54e660c2155e36e0,O,1,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5147,67b8dc4e914a30b2,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5148,67b8dc4e914a30b2,O,1,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5149,3cbab835ccaca2c6,O,0,4,10,9,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5150,3cbab835ccaca2c6,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5151,70c55743d394d778,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5152,26b621b9a8152d84,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5153,26b621b9a8152d84,T,1,1,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5154,51ea5f90ff033f74,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5155,51ea5f90ff033f74,O,1,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5156,b069a00db6aeff82,T,0,6,66,37,37,37,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5157,b069a00db6aeff82,J,1,6,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5158,a372d84f67310cce,T,0,4,71,40,40,40,31,31,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5159,a372d84f67310cce,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5160,5eb3b94c880668a5,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5161,5eb3b94c880668a5,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5162,5072087446a03480,I,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5163,d7a5e16d9efdb0ae,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5164,d7a5e16d9efdb0ae,O,1,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5165,13abcfdb1a53a94c,I,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5166,13abcfdb1a53a94c,T,1,2,63,34,34,34,29,29,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5167,536765d540b85e0e,J,0,3,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5168,536765d540b85e0e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5169,bf7547510097f9ee,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5170,bf7547510097f9ee,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5171,ba86132fcf13f08e,T,0,4,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5172,ba86132fcf13f08e,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5173,d21dc95b71490442,Z,0,9,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5174,dbe062430c49aa40,I,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5175,9b2c10919cd351d0,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5176,9b2c10919cd351d0,T,1,2,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5177,0e000a78d77a3dce,J,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5178,0e000a78d77a3dce,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5179,2e103d0e411cbbbe,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5180,2e103d0e411cbbbe,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5181,8a06f19e7be0c9be,T,0,4,67,37,37,37,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5182,8a06f19e7be0c9be,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5183,f0133b1c678aab15,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5184,1be01074f9c2e3ae,J,0,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5185,1be01074f9c2e3ae,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5186,2e85f8bcf7c9988e,J,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5187,2e85f8bcf7c9988e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5188,2cfe464bac3d1850,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5189,2cfe464bac3d1850,I,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5190,db48e28cb419a1ce,Z,0,7,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5191,db48e28cb419a1ce,I,1,7,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5192,bfbe919c6a0dbb44,I,1,7,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5193,b4862c9199351ce4,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5194,b4862c9199351ce4,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5195,1b4329fe17b62b5e,I,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5196,1b4329fe17b62b5e,O,1,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5197,7e7d72d4ae51ed5e,J,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5198,7e7d72d4ae51ed5e,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5199,c62ab8b69d4d7cce,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5200,c62ab8b69d4d7cce,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5201,9d4a6d5b9554e68e,T,0,3,68,40,40,40,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5202,9d4a6d5b9554e68e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5203,102f5f1862712a94,I,0,2,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5204,102f5f1862712a94,T,1,2,64,36,36,36,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5205,0ac396ff01b4e2ce,T,0,8,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5206,0ac396ff01b4e2ce,O,1,8,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5207,0e6cd8577c4a3c25,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5208,0e6cd8577c4a3c25,O,1,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5209,5946a88bfdef80a4,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5210,5946a88bfdef80a4,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5211,0e7f13683210f8ec,I,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5212,0e7f13683210f8ec,T,1,2,65,35,35,35,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5213,a9b546581eb95217,J,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5214,a9b546581eb95217,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5215,6efb10f94b56874e,J,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5216,6efb10f94b56874e,O,1,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5217,07655394c385e00e,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5218,07655394c385e00e,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5219,2fb8abe67d01b40e,T,0,4,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5220,2fb8abe67d01b40e,I,1,4,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5221,99f7cbf133578435,Z,0,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5222,4daa29fbccd7cd65,Z,1,7,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5223,9c9c93dc636a8fc2,I,0,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5224,9c9c93dc636a8fc2,Z,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5225,63f3b232908fcb97,J,0,3,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5226,63f3b232908fcb97,I,1,3,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
5227,266535a3d1fcb628,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
