input_id,hash40,piece,source,mult,nV,nL_norm,nL_sem,nRaw,delta,a,b_counted,b_spin,b_opaque,b_collapsed,c1,c2v,c2l,c2div,dV,dL,dV_om,nL_spawn_sem,delta_spawn,ood,c3,missing,ok
43839,58e91a5180c4d5aa,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43840,eeeb05120b619eea,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43841,5cec74a803179f16,L,0,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43842,5cec74a803179f16,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43843,270de0dd2a7450ce,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43844,270de0dd2a7450ce,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43845,382202b08ef8b643,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43846,382202b08ef8b643,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43847,c24b709a308c8bc8,O,0,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43848,c24b709a308c8bc8,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43849,6f6a46ea389ec12a,S,0,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43850,6f6a46ea389ec12a,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43851,0d1f9e405b160aad,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43852,0d1f9e405b160aad,I,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43853,85ebd28c594a55ee,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43854,85ebd28c594a55ee,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43855,5fb1242796a40442,I,0,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43856,5fb1242796a40442,Z,1,5,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43857,6c31aed43fec3bb0,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43858,6c31aed43fec3bb0,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43859,6d9393fc1739b25d,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43860,6d9393fc1739b25d,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43861,efa35a910119d1b6,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43862,efa35a910119d1b6,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43863,d1ef689780819ede,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43864,d1ef689780819ede,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43865,8dceaa33f3837396,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43866,8dceaa33f3837396,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43867,055e5e162e63771d,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43868,055e5e162e63771d,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43869,70449fb5b225e31d,I,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43870,70449fb5b225e31d,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43871,d94e77b1847d2fce,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43872,d94e77b1847d2fce,I,1,1,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43873,ce4311e78efbcbd2,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43874,ce4311e78efbcbd2,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43875,b9656506743d7775,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43876,b9656506743d7775,I,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43877,7d0097eac00e956a,T,0,2,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43878,1b2c11bab4b893f6,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43879,cee0401ef5292182,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43880,cee0401ef5292182,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43881,a2ff055a7dc26322,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43882,a2ff055a7dc26322,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43883,5cf96babb8d127c2,Z,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43884,5cf96babb8d127c2,L,1,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43885,856f70e0fcde996a,T,0,2,70,40,40,40,30,30,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43886,c5734cd209bc59aa,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43887,c5734cd209bc59aa,J,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43888,b3db756f21327bf6,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43889,b3db756f21327bf6,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43890,1f99faaead706002,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43891,1f99faaead706002,J,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43892,4e8df74e849c3e02,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43893,4e8df74e849c3e02,Z,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43894,c61cd2dfcbfaf476,I,1,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43895,526a8f4902496bfa,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43896,526a8f4902496bfa,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43897,d5143238b345e15a,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43898,d5143238b345e15a,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43899,679589ffad30ad2a,T,0,8,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43900,47e0e9febe0531ea,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43901,47e0e9febe0531ea,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43902,f0572f7367f1172a,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43903,f0572f7367f1172a,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43904,fc1b5820f98fb352,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43905,fc1b5820f98fb352,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43906,9546bb5d0d59adb6,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43907,9546bb5d0d59adb6,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43908,83528ca9d43a13ea,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43909,83528ca9d43a13ea,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43910,254de1c5b51990ea,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43911,254de1c5b51990ea,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43912,9e8377c11bf0d196,I,1,8,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43913,84c1beca7a716f64,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43914,84c1beca7a716f64,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43915,4f3cf259496096ea,L,0,2,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43916,4f3cf259496096ea,J,1,2,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43917,4b7cd01220d6e36a,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43918,4b7cd01220d6e36a,L,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43919,defcf9bb48b65be2,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43920,defcf9bb48b65be2,Z,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43921,884de3bb8bdde90a,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43922,884de3bb8bdde90a,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43923,56fe010517a1ecea,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43924,56fe010517a1ecea,L,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43925,7adcf0dd9efe8cb2,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43926,7adcf0dd9efe8cb2,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43927,769c47e0c9c747fa,Z,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43928,769c47e0c9c747fa,J,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43929,4291f27638064878,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43930,4291f27638064878,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43931,e1b5c92c6e2bc27a,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43932,e1b5c92c6e2bc27a,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43933,ab20cfe5782b8e8a,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43934,ab20cfe5782b8e8a,Z,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43935,1b7525a4f5df8caa,T,0,8,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43936,7390cc6353ed29ba,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43937,7390cc6353ed29ba,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43938,778053a0fc4994e2,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43939,778053a0fc4994e2,L,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43940,1d99aca838522572,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43941,1d99aca838522572,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43942,634028891d21008a,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43943,634028891d21008a,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43944,da600b801cbcf7ac,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43945,da600b801cbcf7ac,J,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43946,b224d4470ce0f0aa,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43947,b224d4470ce0f0aa,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43948,578e1bfaf4c7bac2,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43949,578e1bfaf4c7bac2,J,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43950,f57290d02398770a,O,0,1,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43951,f57290d02398770a,Z,1,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43952,929da7ec39df98aa,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43953,929da7ec39df98aa,J,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43954,cf0a120122b7c80a,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43955,cf0a120122b7c80a,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43956,88a365fb31784c06,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43957,88a365fb31784c06,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43958,e729a428d8867e32,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43959,e729a428d8867e32,Z,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43960,4560c4738737a5aa,L,0,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43961,4560c4738737a5aa,L,1,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43962,250810b9807a71fa,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43963,250810b9807a71fa,J,1,1,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43964,05a01d20d08297ca,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43965,05a01d20d08297ca,L,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43966,7933abe18a3f6f34,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43967,7933abe18a3f6f34,J,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43968,71f46b0e53339e4a,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43969,71f46b0e53339e4a,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43970,eeeb05120b619eea,T,0,2,65,37,37,37,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43971,ec93633df7ccb6aa,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43972,ec93633df7ccb6aa,L,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43973,d7f734095934248a,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43974,d7f734095934248a,L,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43975,10924a670bbc5e6a,Z,0,1,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43976,10924a670bbc5e6a,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43977,a94784964b22f0ea,O,0,4,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43978,a94784964b22f0ea,Z,1,4,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43979,b029db80498c39ea,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43980,b029db80498c39ea,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43981,4797358a0df2df6a,L,0,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43982,4797358a0df2df6a,L,1,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43983,1ad6cc248b29e2ee,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43984,1ad6cc248b29e2ee,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43985,63550299f0a43b82,Z,0,3,19,17,17,17,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43986,63550299f0a43b82,L,1,3,37,34,34,34,3,3,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43987,f4d05c18a3d6cf02,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43988,f4d05c18a3d6cf02,L,1,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43989,047b8d32df04a962,I,0,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43990,047b8d32df04a962,L,1,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43991,68c13aaadb835302,I,0,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43992,68c13aaadb835302,L,1,3,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43993,f888659032c4c6a2,T,0,8,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43994,0793d3ff663e329a,L,0,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43995,0793d3ff663e329a,J,1,1,39,34,34,34,5,5,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43996,a4dd44fc03f8be9a,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43997,a4dd44fc03f8be9a,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43998,233f13f509713186,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
43999,233f13f509713186,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44000,bf8887ee6c20d116,I,1,8,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44001,8c8a86eaa31fa776,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44002,8c8a86eaa31fa776,L,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44003,6f46d8917933dd4c,L,0,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44004,6f46d8917933dd4c,L,1,1,38,34,34,34,4,4,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44005,61c9d36e47002fd6,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44006,61c9d36e47002fd6,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44007,a9a9e40f67a5e772,O,0,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44008,a9a9e40f67a5e772,L,1,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44009,e1be733184909882,I,0,10,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44010,e1be733184909882,O,1,10,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44011,ece47d27a5387e62,T,0,30,62,34,34,34,28,28,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44012,465f773d28a8d20c,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44013,465f773d28a8d20c,L,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44014,335a1d922daf6908,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44015,335a1d922daf6908,J,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44016,3f9261656c9462f2,O,0,2,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44017,3f9261656c9462f2,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44018,e97d35250e37f8f2,I,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44019,e97d35250e37f8f2,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44020,15f9615c68f2652a,L,0,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44021,15f9615c68f2652a,J,1,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44022,69a4564b4845488a,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44023,69a4564b4845488a,J,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44024,dff06b3088ddfcba,L,0,1,40,34,34,34,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44025,dff06b3088ddfcba,L,1,1,40,34,34,34,6,6,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44026,afa7e9d23e3d1252,S,0,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44027,afa7e9d23e3d1252,I,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44028,b05756b9b04ea076,I,1,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44029,cdddc55ab1799dd2,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44030,cdddc55ab1799dd2,L,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44031,9c6c4d5230141bce,L,0,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44032,9c6c4d5230141bce,J,1,1,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44033,984f38be73e1d67a,Z,0,2,18,17,17,17,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44034,984f38be73e1d67a,L,1,2,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44035,99a8b6528e924282,O,0,3,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44036,99a8b6528e924282,Z,1,3,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44037,45364763aec48ab2,L,0,1,35,34,34,34,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44038,45364763aec48ab2,J,1,1,36,34,34,34,2,2,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44039,bdc989efe37e51ea,L,0,1,42,34,34,34,8,8,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44040,bdc989efe37e51ea,J,1,1,42,34,34,34,8,8,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44041,74a38faeccb6ee82,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44042,74a38faeccb6ee82,L,1,2,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
44043,ce1fd8e5b8eb273a,Z,0,2,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
