# board t x y r type flags is_check is_last_rotate is_ready is_mini_ready
7 J 7 8 3 0 0 0 0 0 0
7 J 8 8 3 0 0 0 0 0 0
7 J 0 9 2 0 0 0 0 0 0
7 J 1 9 2 0 0 0 0 0 0
7 J 2 8 2 0 0 0 0 0 0
7 J 3 8 2 0 0 0 0 0 0
7 J 4 7 2 0 0 0 0 0 0
7 J 5 8 2 0 0 0 0 0 0
7 J 6 8 2 0 0 0 0 0 0
7 J 7 7 2 0 0 0 0 0 0
7 J -1 6 1 0 0 0 0 0 0
7 J 0 8 1 0 0 0 0 0 0
7 J 1 9 1 0 0 0 0 0 0
7 J 2 9 1 0 0 0 0 0 0
7 J 3 6 1 0 0 0 0 0 0
7 J 4 8 1 0 0 0 0 0 0
7 J 5 7 1 0 0 0 0 0 0
7 J 6 8 1 0 0 0 0 0 0
7 J 7 8 1 0 0 0 0 0 0
7 T 3 8 0 0 257 1 1 0 0
7 T 2 8 0 0 1 1 0 0 0
7 T 3 8 2 0 257 1 1 0 0
7 T 3 8 3 0 257 1 1 0 0
7 T 2 9 2 0 257 1 1 0 0
7 T 2 9 3 0 257 1 1 0 0
7 T 2 9 1 0 257 1 1 0 0
7 T 1 8 0 0 1 1 0 0 0
7 T 1 9 1 0 257 1 1 0 0
7 T 4 7 0 0 257 1 1 0 0
7 T 4 8 2 0 257 1 1 0 0
7 T 4 8 3 0 257 1 1 0 0
7 T 4 8 1 0 257 1 1 0 0
7 T 3 7 1 0 257 1 1 0 0
7 T 1 9 2 0 257 1 1 0 0
7 T 1 9 3 0 257 1 1 0 0
7 T 0 8 0 0 257 1 1 0 0
7 T 0 8 1 0 257 1 1 0 0
7 T 5 7 0 0 257 1 1 0 0
7 T 5 7 3 0 257 1 1 0 0
7 T 0 8 2 0 257 1 1 0 0
7 T 0 8 3 0 257 1 1 0 0
7 T 6 7 0 0 1 1 0 0 0
7 T 5 7 2 0 257 1 1 0 0
7 T 5 7 1 0 257 1 1 0 0
7 T 6 8 2 0 257 1 1 0 0
7 T 6 8 3 0 257 1 1 0 0
7 T 6 8 1 0 257 1 1 0 0
7 T -1 7 1 0 16842753 1 0 1 1
7 T 7 7 0 0 257 1 1 0 0
7 T 7 8 3 0 257 1 1 0 0
7 T 7 8 2 0 257 1 1 0 0
7 T 7 8 1 0 257 1 1 0 0
7 T 8 7 3 0 65793 1 1 1 0
8 I 0 6 0 0 0 0 0 0 0
8 I 1 5 0 0 0 0 0 0 0
8 I 2 5 0 0 0 0 0 0 0
8 I 3 6 0 0 0 0 0 0 0
8 I 4 6 0 0 0 0 0 0 0
8 I 5 6 0 0 0 0 0 0 0
8 I 6 6 0 0 0 0 0 0 0
8 I -1 8 3 0 0 0 0 0 0
8 I 0 6 3 0 0 0 0 0 0
8 I 1 6 3 0 0 0 0 0 0
8 I 2 7 3 0 0 0 0 0 0
8 I 3 7 3 0 0 0 0 0 0
8 I 4 4 3 0 0 0 0 0 0
8 I 5 8 3 0 0 0 0 0 0
8 I 6 6 3 0 0 0 0 0 0
8 I 7 7 3 0 0 0 0 0 0
8 I 8 8 3 0 0 0 0 0 0
8 O -1 6 0 0 0 0 0 0 0
8 O 0 4 0 0 0 0 0 0 0
8 O 1 5 0 0 0 0 0 0 0
8 O 2 5 0 0 0 0 0 0 0
8 O 3 5 0 0 0 0 0 0 0
8 O 4 6 0 0 0 0 0 0 0
8 O 5 6 0 0 0 0 0 0 0
8 O 6 5 0 0 0 0 0 0 0
8 O 7 6 0 0 0 0 0 0 0
8 S 0 6 0 0 0 0 0 0 0
8 S 1 4 0 0 0 0 0 0 0
8 S 2 5 0 0 0 0 0 0 0
8 S 3 5 0 0 0 0 0 0 0
8 S 4 5 0 0 0 0 0 0 0
8 S 5 6 0 0 0 0 0 0 0
8 S 6 6 0 0 0 0 0 0 0
8 S 7 5 0 0 0 0 0 0 0
8 S 0 6 3 0 0 0 0 0 0
8 S 1 5 3 0 0 0 0 0 0
8 S 2 6 3 0 0 0 0 0 0
8 S 3 6 3 0 0 0 0 0 0
8 S 4 5 3 0 0 0 0 0 0
8 S 5 7 3 0 0 0 0 0 0
8 S 6 6 3 0 0 0 0 0 0
8 S 7 6 3 0 0 0 0 0 0
8 S 8 7 3 0 0 0 0 0 0
8 Z 0 5 0 0 0 0 0 0 0
8 Z 1 5 0 0 0 0 0 0 0
8 Z 2 5 0 0 0 0 0 0 0
8 Z 3 5 0 0 0 0 0 0 0
8 Z 4 6 0 0 0 0 0 0 0
8 Z 5 6 0 0 0 0 0 0 0
8 Z 6 5 0 0 0 0 0 0 0
8 Z 7 6 0 0 0 0 0 0 0
8 Z 0 7 3 0 0 0 0 0 0
8 Z 1 5 3 0 0 0 0 0 0
8 Z 2 5 3 0 0 0 0 0 0
8 Z 3 6 3 0 0 0 0 0 0
8 Z 4 6 3 0 0 0 0 0 0
8 Z 5 6 3 0 0 0 0 0 0
8 Z 6 7 3 0 0 0 0 0 0
8 Z 7 5 3 0 0 0 0 0 0
8 Z 8 6 3 0 0 0 0 0 0
8 L 0 6 0 0 0 0 0 0 0
8 L 1 5 0 0 0 0 0 0 0
8 L 2 5 0 0 0 0 0 0 0
8 L 3 5 0 0 0 0 0 0 0
8 L 4 6 0 0 0 0 0 0 0
8 L 5 6 0 0 0 0 0 0 0
8 L 6 6 0 0 0 0 0 0 0
8 L 7 6 0 0 0 0 0 0 0
8 L 0 5 3 0 0 0 0 0 0
8 L 1 5 3 0 0 0 0 0 0
8 L 2 6 3 0 0 0 0 0 0
8 L 3 6 3 0 0 0 0 0 0
8 L 4 4 3 0 0 0 0 0 0
8 L 5 7 3 0 0 0 0 0 0
8 L 6 5 3 0 0 0 0 0 0
8 L 7 6 3 0 0 0 0 0 0
8 L 8 7 3 0 0 0 0 0 0
8 L 0 7 2 0 0 0 0 0 0
8 L 1 5 2 0 0 0 0 0 0
8 L 2 5 2 0 0 0 0 0 0
8 L 3 6 2 0 0 0 0 0 0
8 L 4 6 2 0 0 0 0 0 0
8 L 5 6 2 0 0 0 0 0 0
8 L 6 7 2 0 0 0 0 0 0
8 L 7 6 2 0 0 0 0 0 0
8 L -1 7 1 0 0 0 0 0 0
8 L 0 5 1 0 0 0 0 0 0
8 L 1 6 1 0 0 0 0 0 0
8 L 2 6 1 0 0 0 0 0 0
8 L 3 6 1 0 0 0 0 0 0
8 L 4 7 1 0 0 0 0 0 0
8 L 5 7 1 0 0 0 0 0 0
8 L 6 6 1 0 0 0 0 0 0
8 L 7 7 1 0 0 0 0 0 0
8 J 0 6 0 0 0 0 0 0 0
8 J 1 5 0 0 0 0 0 0 0
8 J 2 5 0 0 0 0 0 0 0
8 J 3 5 0 0 0 0 0 0 0
8 J 4 6 0 0 0 0 0 0 0
8 J 5 6 0 0 0 0 0 0 0
8 J 6 6 0 0 0 0 0 0 0
8 J 7 6 0 0 0 0 0 0 0
8 J 0 7 3 0 0 0 0 0 0
8 J 1 5 3 0 0 0 0 0 0
8 J 2 6 3 0 0 0 0 0 0
8 J 3 6 3 0 0 0 0 0 0
8 J 4 6 3 0 0 0 0 0 0
8 J 5 7 3 0 0 0 0 0 0
8 J 6 7 3 0 0 0 0 0 0
8 J 7 6 3 0 0 0 0 0 0
8 J 8 7 3 0 0 0 0 0 0
8 J 0 6 2 0 0 0 0 0 0
8 J 1 6 2 0 0 0 0 0 0
8 J 2 6 2 0 0 0 0 0 0
8 J 3 5 2 0 0 0 0 0 0
8 J 4 7 2 0 0 0 0 0 0
8 J 5 6 2 0 0 0 0 0 0
8 J 6 6 2 0 0 0 0 0 0
8 J 7 7 2 0 0 0 0 0 0
8 J -1 7 1 0 0 0 0 0 0
8 J 0 5 1 0 0 0 0 0 0
8 J 1 5 1 0 0 0 0 0 0
8 J 2 6 1 0 0 0 0 0 0
8 J 3 6 1 0 0 0 0 0 0
8 J 4 5 1 0 0 0 0 0 0
8 J 5 7 1 0 0 0 0 0 0
8 J 6 5 1 0 0 0 0 0 0
8 J 7 6 1 0 0 0 0 0 0
8 T 3 5 0 0 257 1 1 0 0
8 T 4 6 0 0 257 1 1 0 0
8 T 3 6 2 0 257 1 1 0 0
8 T 3 6 3 0 257 1 1 0 0
8 T 3 6 1 0 257 1 1 0 0
8 T 2 5 0 0 1 1 0 0 0
8 T 4 5 3 0 257 1 1 0 0
8 T 2 6 1 0 257 1 1 0 0
8 T 2 6 2 0 257 1 1 0 0
8 T 2 6 3 0 257 1 1 0 0
8 T 5 6 0 0 1 1 0 0 0
8 T 4 6 2 0 257 1 1 0 0
8 T 4 6 1 0 257 1 1 0 0
8 T 5 7 2 0 257 1 1 0 0
8 T 5 7 3 0 257 1 1 0 0
8 T 5 7 1 0 257 1 1 0 0
8 T 1 5 0 0 257 1 1 0 0
8 T 1 5 1 0 257 1 1 0 0
8 T 0 6 0 0 257 1 1 0 0
8 T 6 6 0 0 257 1 1 0 0
8 T 6 6 3 0 257 1 1 0 0
8 T 1 5 2 0 257 1 1 0 0
8 T 1 5 3 0 257 1 1 0 0
8 T 0 5 1 0 1 1 0 0 0
8 T 0 6 2 0 257 1 1 0 0
8 T 0 6 3 0 257 1 1 0 0
8 T 7 6 0 0 257 1 1 0 0
8 T 6 6 2 0 257 1 1 0 0
8 T 7 6 3 0 257 1 1 0 0
8 T -1 7 1 0 1 1 0 0 0
8 T 7 6 2 0 257 1 1 0 0
8 T 7 6 1 0 257 1 1 0 0
8 T 6 5 1 0 1 1 0 0 0
8 T 8 7 3 0 1 1 0 0 0
9 I 0 18 0 0 0 0 0 0 0
9 I 1 18 0 0 0 0 0 0 0
9 I 2 18 0 0 0 0 0 0 0
9 I 3 18 0 0 0 0 0 0 0
9 I 4 18 0 0 0 0 0 0 0
9 I 5 18 0 0 0 0 0 0 0
9 I 6 18 0 0 0 0 0 0 0
9 I -1 19 3 0 0 0 0 0 0
9 I 0 18 3 0 0 0 0 0 0
9 I 1 20 3 0 0 0 0 0 0
9 I 2 20 3 0 0 0 0 0 0
9 I 3 20 3 0 0 0 0 0 0
9 I 4 18 3 0 0 0 0 0 0
9 I 5 16 3 0 0 0 0 0 0
9 I 6 20 3 0 0 0 0 0 0
9 I 7 20 3 0 0 0 0 0 0
9 I 8 20 3 0 0 0 0 0 0
9 O -1 17 0 0 0 0 0 0 0
9 O 0 18 0 0 0 0 0 0 0
9 O 1 18 0 0 0 0 0 0 0
9 O 2 18 0 0 0 0 0 0 0
9 O 3 18 0 0 0 0 0 0 0
9 O 4 16 0 0 0 0 0 0 0
9 O 5 18 0 0 0 0 0 0 0
9 O 6 18 0 0 0 0 0 0 0
9 O 7 18 0 0 0 0 0 0 0
9 S 0 17 0 0 0 0 0 0 0
9 S 1 18 0 0 0 0 0 0 0
9 S 2 18 0 0 0 0 0 0 0
9 S 3 18 0 0 0 0 0 0 0
9 S 4 18 0 0 0 0 0 0 0
9 S 5 17 0 0 0 0 0 0 0
9 S 6 18 0 0 0 0 0 0 0
9 S 7 18 0 0 0 0 0 0 0
9 S 0 17 3 0 0 0 0 0 0
9 S 1 19 3 0 0 0 0 0 0
9 S 2 19 3 0 0 0 0 0 0
9 S 3 19 3 0 0 0 0 0 0
9 S 4 18 3 0 0 0 0 0 0
9 S 5 16 3 0 0 0 0 0 0
9 S 6 19 3 0 0 0 0 0 0
9 S 7 19 3 0 0 0 0 0 0
9 S 8 19 3 0 0 0 0 0 0
9 Z 0 18 0 0 0 0 0 0 0
9 Z 1 18 0 0 0 0 0 0 0
9 Z 2 18 0 0 0 0 0 0 0
9 Z 3 18 0 0 0 0 0 0 0
9 Z 4 17 0 0 0 0 0 0 0
9 Z 5 18 0 0 0 0 0 0 0
9 Z 6 18 0 0 0 0 0 0 0
9 Z 7 18 0 0 0 0 0 0 0
9 Z 0 18 3 0 0 0 0 0 0
9 Z 1 18 3 0 0 0 0 0 0
9 Z 2 19 3 0 0 0 0 0 0
9 Z 3 19 3 0 0 0 0 0 0
9 Z 4 19 3 0 0 0 0 0 0
9 Z 5 17 3 0 0 0 0 0 0
9 Z 6 18 3 0 0 0 0 0 0
9 Z 7 19 3 0 0 0 0 0 0
9 Z 8 19 3 0 0 0 0 0 0
9 L 0 18 0 0 0 0 0 0 0
9 L 1 18 0 0 0 0 0 0 0
9 L 2 18 0 0 0 0 0 0 0
9 L 3 18 0 0 0 0 0 0 0
9 L 4 18 0 0 0 0 0 0 0
9 L 5 18 0 0 0 0 0 0 0
9 L 6 18 0 0 0 0 0 0 0
9 L 7 18 0 0 0 0 0 0 0
9 L 0 17 3 0 0 0 0 0 0
9 L 1 19 3 0 0 0 0 0 0
9 L 2 19 3 0 0 0 0 0 0
9 L 3 19 3 0 0 0 0 0 0
9 L 4 17 3 0 0 0 0 0 0
9 L 5 15 3 0 0 0 0 0 0
9 L 6 19 3 0 0 0 0 0 0
9 L 7 19 3 0 0 0 0 0 0
9 L 8 19 3 0 0 0 0 0 0
9 L 0 18 2 0 0 0 0 0 0
9 L 1 18 2 0 0 0 0 0 0
9 L 2 19 2 0 0 0 0 0 0
9 L 3 19 2 0 0 0 0 0 0
9 L 4 19 2 0 0 0 0 0 0
9 L 5 18 2 0 0 0 0 0 0
9 L 6 18 2 0 0 0 0 0 0
9 L 7 19 2 0 0 0 0 0 0
9 L -1 18 1 0 0 0 0 0 0
9 L 0 19 1 0 0 0 0 0 0
9 L 1 19 1 0 0 0 0 0 0
9 L 2 19 1 0 0 0 0 0 0
9 L 3 19 1 0 0 0 0 0 0
9 L 4 17 1 0 0 0 0 0 0
9 L 5 19 1 0 0 0 0 0 0
9 L 6 19 1 0 0 0 0 0 0
9 L 7 19 1 0 0 0 0 0 0
9 J 0 18 0 0 0 0 0 0 0
9 J 1 18 0 0 0 0 0 0 0
9 J 2 18 0 0 0 0 0 0 0
9 J 3 18 0 0 0 0 0 0 0
9 J 4 18 0 0 0 0 0 0 0
9 J 5 18 0 0 0 0 0 0 0
9 J 6 18 0 0 0 0 0 0 0
9 J 7 18 0 0 0 0 0 0 0
9 J 0 18 3 0 0 0 0 0 0
9 J 1 19 3 0 0 0 0 0 0
9 J 2 19 3 0 0 0 0 0 0
9 J 3 19 3 0 0 0 0 0 0
9 J 4 19 3 0 0 0 0 0 0
9 J 5 17 3 0 0 0 0 0 0
9 J 6 19 3 0 0 0 0 0 0
9 J 7 19 3 0 0 0 0 0 0
9 J 8 19 3 0 0 0 0 0 0
9 J 0 19 2 0 0 0 0 0 0
9 J 1 19 2 0 0 0 0 0 0
9 J 2 19 2 0 0 0 0 0 0
9 J 3 18 2 0 0 0 0 0 0
9 J 4 18 2 0 0 0 0 0 0
9 J 5 19 2 0 0 0 0 0 0
9 J 6 19 2 0 0 0 0 0 0
9 J 7 19 2 0 0 0 0 0 0
9 J -1 18 1 0 0 0 0 0 0
9 J 0 17 1 0 0 0 0 0 0
9 J 1 19 1 0 0 0 0 0 0
9 J 2 19 1 0 0 0 0 0 0
9 J 3 19 1 0 0 0 0 0 0
9 J 4 17 1 0 0 0 0 0 0
9 J 5 17 1 0 0 0 0 0 0
9 J 6 19 1 0 0 0 0 0 0
9 J 7 19 1 0 0 0 0 0 0
9 T 3 18 0 0 1 1 0 0 0
9 T 3 19 2 0 257 1 1 0 0
9 T 3 19 3 0 257 1 1 0 0
9 T 3 19 1 0 257 1 1 0 0
9 T 2 18 0 0 1 1 0 0 0
9 T 4 18 0 0 257 1 1 0 0
9 T 4 18 3 0 257 1 1 0 0
9 T 2 19 1 0 257 1 1 0 0
9 T 2 19 2 0 257 1 1 0 0
9 T 2 19 3 0 257 1 1 0 0
9 T 1 18 0 0 1 1 0 0 0
9 T 1 19 1 0 257 1 1 0 0
9 T 5 18 0 0 257 1 1 0 0
9 T 4 18 2 0 257 1 1 0 0
9 T 1 19 2 0 257 1 1 0 0
9 T 1 19 3 0 257 1 1 0 0
9 T 0 18 0 0 257 1 1 0 0
9 T 0 18 1 0 257 1 1 0 0
9 T 6 18 0 0 1 1 0 0 0
9 T 5 18 2 0 257 1 1 0 0
9 T 5 18 1 0 257 1 1 0 0
9 T 4 17 1 0 1 1 0 0 0
9 T 6 19 2 0 257 1 1 0 0
9 T 6 19 3 0 257 1 1 0 0
9 T 6 19 1 0 257 1 1 0 0
9 T 0 18 2 0 257 1 1 0 0
9 T -1 18 1 0 1 1 0 0 0
9 T 7 18 0 0 1 1 0 0 0
9 T 7 19 3 0 257 1 1 0 0
9 T 5 16 0 0 65793 1 1 1 0
9 T 5 16 2 0 65793 1 1 1 0
9 T 5 16 3 0 65793 1 1 1 0
9 T 4 16 0 0 257 1 1 0 0
9 T 7 19 2 0 257 1 1 0 0
9 T 7 19 1 0 257 1 1 0 0
9 T 0 17 3 0 1 1 0 0 0
9 T 8 19 3 0 257 1 1 0 0
9 T 5 16 1 0 65793 1 1 1 0
10 I 0 13 0 0 0 0 0 0 0
10 I 1 13 0 0 0 0 0 0 0
10 I 2 13 0 0 0 0 0 0 0
10 I 3 13 0 0 0 0 0 0 0
10 I 4 13 0 0 0 0 0 0 0
10 I 5 13 0 0 0 0 0 0 0
10 I 6 13 0 0 0 0 0 0 0
10 I -1 15 3 0 0 0 0 0 0
10 I 0 15 3 0 0 0 0 0 0
10 I 1 15 3 0 0 0 0 0 0
10 I 2 15 3 0 0 0 0 0 0
10 I 3 14 3 0 0 0 0 0 0
10 I 4 12 3 0 0 0 0 0 0
10 I 5 15 3 0 0 0 0 0 0
10 I 6 14 3 0 0 0 0 0 0
10 I 7 15 3 0 0 0 0 0 0
10 I 8 15 3 0 0 0 0 0 0
10 O -1 13 0 0 0 0 0 0 0
10 O 0 13 0 0 0 0 0 0 0
10 O 1 13 0 0 0 0 0 0 0
10 O 2 13 0 0 0 0 0 0 0
10 O 3 12 0 0 0 0 0 0 0
10 O 4 13 0 0 0 0 0 0 0
10 O 5 13 0 0 0 0 0 0 0
10 O 6 13 0 0 0 0 0 0 0
10 O 7 13 0 0 0 0 0 0 0
10 S 0 13 0 0 0 0 0 0 0
10 S 1 13 0 0 0 0 0 0 0
10 S 2 13 0 0 0 0 0 0 0
10 S 3 13 0 0 0 0 0 0 0
10 S 4 12 0 0 0 0 0 0 0
10 S 5 13 0 0 0 0 0 0 0
10 S 6 13 0 0 0 0 0 0 0
10 S 7 13 0 0 0 0 0 0 0
10 S 0 14 3 0 0 0 0 0 0
10 S 1 14 3 0 0 0 0 0 0
10 S 2 14 3 0 0 0 0 0 0
10 S 3 13 3 0 0 0 0 0 0
10 S 4 12 3 0 0 0 0 0 0
10 S 5 14 3 0 0 0 0 0 0
10 S 6 13 3 0 0 0 0 0 0
10 S 7 14 3 0 0 0 0 0 0
10 S 8 14 3 0 0 0 0 0 0
10 Z 0 13 0 0 0 0 0 0 0
10 Z 1 13 0 0 0 0 0 0 0
10 Z 2 13 0 0 0 0 0 0 0
10 Z 3 12 0 0 0 0 0 0 0
10 Z 4 13 0 0 0 0 0 0 0
10 Z 5 13 0 0 0 0 0 0 0
10 Z 6 13 0 0 0 0 0 0 0
10 Z 7 13 0 0 0 0 0 0 0
10 Z 0 14 3 0 0 0 0 0 0
10 Z 1 14 3 0 0 0 0 0 0
10 Z 2 14 3 0 0 0 0 0 0
10 Z 3 14 3 0 0 0 0 0 0
10 Z 4 13 3 0 0 0 0 0 0
10 Z 5 13 3 0 0 0 0 0 0
10 Z 6 14 3 0 0 0 0 0 0
10 Z 7 13 3 0 0 0 0 0 0
10 Z 8 14 3 0 0 0 0 0 0
10 L 0 13 0 0 0 0 0 0 0
10 L 1 13 0 0 0 0 0 0 0
10 L 2 13 0 0 0 0 0 0 0
10 L 3 13 0 0 0 0 0 0 0
10 L 4 13 0 0 0 0 0 0 0
10 L 5 13 0 0 0 0 0 0 0
10 L 6 13 0 0 0 0 0 0 0
10 L 7 13 0 0 0 0 0 0 0
10 L 0 14 3 0 0 0 0 0 0
10 L 1 14 3 0 0 0 0 0 0
10 L 2 14 3 0 0 0 0 0 0
10 L 3 13 3 0 0 0 0 0 0
10 L 4 11 3 0 0 0 0 0 0
10 L 5 14 3 0 0 0 0 0 0
10 L 6 13 3 0 0 0 0 0 0
10 L 7 14 3 0 0 0 0 0 0
10 L 8 14 3 0 0 0 0 0 0
10 L 0 14 2 0 0 0 0 0 0
10 L 1 14 2 0 0 0 0 0 0
10 L 2 14 2 0 0 0 0 0 0
10 L 3 14 2 0 0 0 0 0 0
10 L 4 13 2 0 0 0 0 0 0
10 L 5 13 2 0 0 0 0 0 0
10 L 6 14 2 0 0 0 0 0 0
10 L 7 13 2 0 0 0 0 0 0
10 L -1 14 1 0 0 0 0 0 0
10 L 0 14 1 0 0 0 0 0 0
10 L 1 14 1 0 0 0 0 0 0
10 L 2 14 1 0 0 0 0 0 0
10 L 3 13 1 0 0 0 0 0 0
10 L 4 14 1 0 0 0 0 0 0
10 L 5 14 1 0 0 0 0 0 0
10 L 6 14 1 0 0 0 0 0 0
10 L 7 14 1 0 0 0 0 0 0
10 J 0 13 0 0 0 0 0 0 0
10 J 1 13 0 0 0 0 0 0 0
10 J 2 13 0 0 0 0 0 0 0
10 J 3 13 0 0 0 0 0 0 0
10 J 4 13 0 0 0 0 0 0 0
10 J 5 13 0 0 0 0 0 0 0
10 J 6 13 0 0 0 0 0 0 0
10 J 7 13 0 0 0 0 0 0 0
10 J 0 14 3 0 0 0 0 0 0
10 J 1 14 3 0 0 0 0 0 0
10 J 2 14 3 0 0 0 0 0 0
10 J 3 14 3 0 0 0 0 0 0
10 J 4 13 3 0 0 0 0 0 0
10 J 5 14 3 0 0 0 0 0 0
10 J 6 14 3 0 0 0 0 0 0
10 J 7 14 3 0 0 0 0 0 0
10 J 8 14 3 0 0 0 0 0 0
10 J 0 14 2 0 0 0 0 0 0
10 J 1 14 2 0 0 0 0 0 0
10 J 2 13 2 0 0 0 0 0 0
10 J 3 13 2 0 0 0 0 0 0
10 J 4 14 2 0 0 0 0 0 0
10 J 5 13 2 0 0 0 0 0 0
10 J 6 14 2 0 0 0 0 0 0
10 J 7 14 2 0 0 0 0 0 0
10 J -1 14 1 0 0 0 0 0 0
10 J 0 14 1 0 0 0 0 0 0
10 J 1 14 1 0 0 0 0 0 0
10 J 2 14 1 0 0 0 0 0 0
10 J 3 13 1 0 0 0 0 0 0
10 J 4 12 1 0 0 0 0 0 0
10 J 5 14 1 0 0 0 0 0 0
10 J 6 13 1 0 0 0 0 0 0
10 J 7 14 1 0 0 0 0 0 0
10 T 3 13 0 0 257 1 1 0 0
10 T 2 13 0 0 1 1 0 0 0
10 T 4 13 0 0 257 1 1 0 0
10 T 3 13 2 0 257 1 1 0 0
10 T 3 13 3 0 257 1 1 0 0
10 T 3 13 1 0 257 1 1 0 0
10 T 2 14 2 0 257 1 1 0 0
10 T 2 14 3 0 257 1 1 0 0
10 T 2 14 1 0 257 1 1 0 0
10 T 1 13 0 0 1 1 0 0 0
10 T 1 14 1 0 257 1 1 0 0
10 T 5 13 0 0 1 1 0 0 0
10 T 4 13 2 0 257 1 1 0 0
10 T 4 13 1 0 257 1 1 0 0
10 T 1 14 2 0 257 1 1 0 0
10 T 1 14 3 0 257 1 1 0 0
10 T 5 14 2 0 257 1 1 0 0
10 T 5 14 3 0 257 1 1 0 0
10 T 5 14 1 0 257 1 1 0 0
10 T 0 13 0 0 1 1 0 0 0
10 T 0 14 1 0 257 1 1 0 0
10 T 6 13 0 0 257 1 1 0 0
10 T 6 13 3 0 257 1 1 0 0
10 T 4 12 3 0 1 1 0 0 0
10 T 0 14 2 0 257 1 1 0 0
10 T 0 14 3 0 257 1 1 0 0
10 T -1 14 1 0 257 1 1 0 0
10 T 7 13 0 0 1 1 0 0 0
10 T 6 13 2 0 257 1 1 0 0
10 T 6 13 1 0 257 1 1 0 0
10 T 7 14 2 0 257 1 1 0 0
10 T 7 14 3 0 257 1 1 0 0
10 T 7 14 1 0 257 1 1 0 0
10 T 8 14 3 0 257 1 1 0 0
11 I 0 8 0 0 0 0 0 0 0
11 I 1 8 0 0 0 0 0 0 0
11 I 2 8 0 0 0 0 0 0 0
11 I 3 8 0 0 0 0 0 0 0
11 I 4 8 0 0 0 0 0 0 0
11 I 5 8 0 0 0 0 0 0 0
11 I 6 8 0 0 0 0 0 0 0
11 I -1 10 3 0 0 0 0 0 0
11 I 0 10 3 0 0 0 0 0 0
11 I 1 10 3 0 0 0 0 0 0
11 I 2 10 3 0 0 0 0 0 0
11 I 3 9 3 0 0 0 0 0 0
11 I 4 8 3 0 0 0 0 0 0
11 I 5 10 3 0 0 0 0 0 0
11 I 6 10 3 0 0 0 0 0 0
11 I 7 7 3 0 0 0 0 0 0
11 I 8 10 3 0 0 0 0 0 0
11 O -1 8 0 0 0 0 0 0 0
11 O 0 8 0 0 0 0 0 0 0
11 O 1 8 0 0 0 0 0 0 0
11 O 2 8 0 0 0 0 0 0 0
11 O 3 7 0 0 0 0 0 0 0
11 O 4 8 0 0 0 0 0 0 0
11 O 5 8 0 0 0 0 0 0 0
11 O 6 8 0 0 0 0 0 0 0
11 O 7 8 0 0 0 0 0 0 0
11 S 0 8 0 0 0 0 0 0 0
11 S 1 8 0 0 0 0 0 0 0
11 S 2 8 0 0 0 0 0 0 0
11 S 3 8 0 0 0 0 0 0 0
11 S 4 7 0 0 0 0 0 0 0
11 S 5 8 0 0 0 0 0 0 0
11 S 6 8 0 0 0 0 0 0 0
11 S 7 8 0 0 0 0 0 0 0
11 S 0 9 3 0 0 0 0 0 0
11 S 1 9 3 0 0 0 0 0 0
11 S 2 9 3 0 0 0 0 0 0
11 S 3 8 3 0 0 0 0 0 0
11 S 4 7 3 0 0 0 0 0 0
11 S 5 9 3 0 0 0 0 0 0
11 S 6 9 3 0 0 0 0 0 0
11 S 7 8 3 0 0 0 0 0 0
11 S 8 9 3 0 0 0 0 0 0
11 Z 0 8 0 0 0 0 0 0 0
11 Z 1 8 0 0 0 0 0 0 0
11 Z 2 8 0 0 0 0 0 0 0
11 Z 3 7 0 0 0 0 0 0 0
11 Z 4 8 0 0 0 0 0 0 0
11 Z 5 8 0 0 0 0 0 0 0
11 Z 6 8 0 0 0 0 0 0 0
11 Z 7 8 0 0 0 0 0 0 0
11 Z 0 9 3 0 0 0 0 0 0
11 Z 1 9 3 0 0 0 0 0 0
11 Z 2 9 3 0 0 0 0 0 0
11 Z 3 9 3 0 0 0 0 0 0
11 Z 4 8 3 0 0 0 0 0 0
11 Z 5 8 3 0 0 0 0 0 0
11 Z 6 9 3 0 0 0 0 0 0
11 Z 7 9 3 0 0 0 0 0 0
11 Z 8 8 3 0 0 0 0 0 0
11 L 0 8 0 0 0 0 0 0 0
11 L 1 8 0 0 0 0 0 0 0
11 L 2 8 0 0 0 0 0 0 0
11 L 3 8 0 0 0 0 0 0 0
11 L 4 8 0 0 0 0 0 0 0
11 L 5 8 0 0 0 0 0 0 0
11 L 6 8 0 0 0 0 0 0 0
11 L 7 8 0 0 0 0 0 0 0
11 L 0 9 3 0 0 0 0 0 0
11 L 1 9 3 0 0 0 0 0 0
11 L 2 9 3 0 0 0 0 0 0
11 L 3 8 3 0 0 0 0 0 0
11 L 4 7 3 0 0 0 0 0 0
11 L 5 9 3 0 0 0 0 0 0
11 L 6 9 3 0 0 0 0 0 0
11 L 7 7 3 0 0 0 0 0 0
11 L 8 9 3 0 0 0 0 0 0
11 L 0 9 2 0 0 0 0 0 0
11 L 1 9 2 0 0 0 0 0 0
11 L 2 9 2 0 0 0 0 0 0
11 L 3 9 2 0 0 0 0 0 0
11 L 4 8 2 0 0 0 0 0 0
11 L 5 8 2 0 0 0 0 0 0
11 L 6 9 2 0 0 0 0 0 0
11 L 7 9 2 0 0 0 0 0 0
11 L -1 9 1 0 0 0 0 0 0
11 L 0 9 1 0 0 0 0 0 0
11 L 1 9 1 0 0 0 0 0 0
