# game move t hold_before change_hold x y r type clear dead combo b2b next_hold rows
0 56 L I 0 4 5 1 0 0 0 0 1 I 37f,37f,37f,37f,33f,3f,1f,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 57 Z I 1 6 3 3 0 4 0 0 1 Z 33f,3f,1f,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 58 O Z 1 7 2 3 0 0 0 1 1 O 3bf,1bf,11f,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 59 J O 1 6 4 0 0 0 0 0 1 J 3bf,1bf,11f,186,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 60 I J 0 8 4 3 0 0 0 0 1 J 3bf,3bf,31f,386,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 61 T J 0 5 3 2 1 2 0 0 1 J 3bf,386,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 62 T J 0 5 2 3 2 1 0 1 1 J 3e6,3c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 63 J J 0 2 2 2 0 0 0 2 1 J 3f6,3de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 64 L J 0 7 3 0 0 0 0 0 1 J 3f6,3de,380,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 65 I J 0 -1 3 3 0 0 0 0 1 J 3f7,3df,381,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 66 Z J 1 1 3 0 0 0 0 0 1 Z 3f7,3df,38f,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 67 S Z 1 8 5 3 0 0 0 0 1 S 3f7,3df,38f,303,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 68 O S 0 5 4 0 0 0 0 0 1 S 3f7,3df,38f,3c3,3c0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 69 T S 0 4 3 2 1 2 0 0 1 S 3f7,3c3,3c0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 70 O S 1 4 3 3 0 0 0 1 1 O 3f7,3e3,3f0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 71 S O 1 -1 3 0 0 0 0 0 1 S 3f7,3e3,3f3,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 72 Z S 0 8 5 3 0 0 0 0 1 S 3f7,3e3,3f3,313,300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 73 L S 0 5 4 0 0 0 0 0 1 S 3f7,3e3,3f3,3f3,380,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 74 I S 0 -1 7 3 0 0 0 0 1 S 3f7,3e3,3f3,3f3,381,201,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 75 J S 1 7 6 0 0 0 0 0 1 J 3f7,3e3,3f3,3f3,381,381,301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 76 I J 0 8 10 3 0 0 0 0 1 J 3f7,3e3,3f3,3f3,381,381,301,201,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 77 S J 1 4 5 0 0 0 0 0 1 S 3f7,3e3,3f3,3f3,3f1,391,301,201,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 78 T S 0 2 2 2 1 2 0 0 1 S 3f3,3f3,3f1,391,301,201,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 79 O S 0 4 4 0 0 0 0 1 1 S 3f3,3f3,3f1,3f1,361,201,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 80 L S 0 4 6 2 0 0 0 0 1 S 3f3,3f3,3f1,3f1,371,271,200,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 81 Z S 0 7 6 3 0 0 0 0 1 S 3f3,3f3,3f1,3f1,3f1,3f1,300,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 82 J S 0 1 2 1 0 0 0 0 1 S 3f7,3f7,3fd,3f1,3f1,3f1,300,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0 83 T S 0 0 4 1 2 1 0 0 1 S 3f7,3f7,3f7,3f3,3f1,300,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
